participant,path,drive_filename,emotion_sentence,familiarity,valence,arousal,timestamp,annotation_order,total_annotations,timestamp_imputed,start_time,end_time
_1cpqpmytm,/audioFolder6//film-score-emotion-survey/audioFolder6/mildred_goes_to_war__carter_burwell_three_billboards_outside_ebbing_missouri_sample_2.mp3,mildredgoestowarcarterburwellthreebillboardsoutsideebbingmissourisample2mp3.mp3,"First three markes are pretty much the finale of a phrase in the music that makes me feel really curious about what was about to happen. All of them made me feel different things in simmilar intensity and positivity, I just got more attracted. Marker 4 is the one that put high energy and got me anxious and excited.",familiar,0.4705468749999999,0.586484375,6.4239161392405055,2,4,6.4239161392405055,5.4239161392405055,7.4239161392405055
_1cpqpmytm,/audioFolder6//film-score-emotion-survey/audioFolder6/mildred_goes_to_war__carter_burwell_three_billboards_outside_ebbing_missouri_sample_2.mp3,mildredgoestowarcarterburwellthreebillboardsoutsideebbingmissourisample2mp3.mp3,"First three markes are pretty much the finale of a phrase in the music that makes me feel really curious about what was about to happen. All of them made me feel different things in simmilar intensity and positivity, I just got more attracted. Marker 4 is the one that put high energy and got me anxious and excited.",familiar,0.255546875,0.761484375,12.46340981012658,3,4,12.46340981012658,11.46340981012658,13.46340981012658
_1cpqpmytm,/audioFolder7//film-score-emotion-survey/audioFolder7/shiva_theme_brahmastra__pritam_sample_1.mp3,shivathemebrahmastrapritamsample1mp3.mp3,"Made me feel really epic! The first part makes me feel energetic and emotional. The energy is higher in second marker, when I got a feeling of singing with it, pretty much inspired. The voices are great. Third marker has a less positive sense that made me anxious.",familiar,0.2755468750000001,0.721484375,6.258312763713078,0,3,6.258312763713078,5.258312763713078,7.258312763713078
_1cpqpmytm,/audioFolder7//film-score-emotion-survey/audioFolder7/shiva_theme_brahmastra__pritam_sample_1.mp3,shivathemebrahmastrapritamsample1mp3.mp3,"Made me feel really epic! The first part makes me feel energetic and emotional. The energy is higher in second marker, when I got a feeling of singing with it, pretty much inspired. The voices are great. Third marker has a less positive sense that made me anxious.",familiar,0.445546875,0.846484375,8.804608122362865,1,3,8.804608122362865,7.804608122362865,9.804608122362865
_1cpqpmytm,/audioFolder7//film-score-emotion-survey/audioFolder7/shiva_theme_brahmastra__pritam_sample_1.mp3,shivathemebrahmastrapritamsample1mp3.mp3,"Made me feel really epic! The first part makes me feel energetic and emotional. The energy is higher in second marker, when I got a feeling of singing with it, pretty much inspired. The voices are great. Third marker has a less positive sense that made me anxious.",familiar,0.070546875,0.8714843750000001,12.969738924050631,2,3,12.969738924050631,11.969738924050631,13.969738924050631
_1cpqpmytm,/audioFolder8//film-score-emotion-survey/audioFolder8/tenet_rainy_night_in_tallinn__ludwig_goransson_sample_2.mp3,tenetrainynightintallinnludwiggoranssonsample2mp3.mp3,"First mark when the beat is stronger marker made me feel afraid of something, scared. Anyway, that was uneasy and leaded me to the whole next part in fear but not changing that much until second marker. There, there was a little bit more of secretism but less fear.",not-sure,-0.234453125,0.3164843749999999,3.222903481012657,0,1,3.222903481012657,2.222903481012657,4.222903481012657
_1cpqpmytm,/audioFolder9//film-score-emotion-survey/audioFolder9/tilikums_theme_jeff_beal_blackfish_sample_1.mp3,tilikumsthemejeffbealblackfishsample1mp3.mp3,All the clip is really tense. I feel the first part made me feel active and had a mysterious aura. The second mark was making me feel calmer and the sudden change to marker 3 totally aroused me. The next part is mostly flat for me.,not-sure,-0.174453125,0.4314843750000001,2.6659414556962027,0,3,2.6659414556962027,1.6659414556962027,3.6659414556962027
_1cpqpmytm,/audioFolder9//film-score-emotion-survey/audioFolder9/tilikums_theme_jeff_beal_blackfish_sample_1.mp3,tilikumsthemejeffbealblackfishsample1mp3.mp3,All the clip is really tense. I feel the first part made me feel active and had a mysterious aura. The second mark was making me feel calmer and the sudden change to marker 3 totally aroused me. The next part is mostly flat for me.,not-sure,-0.464453125,0.646484375,5.184928797468355,1,3,5.184928797468355,4.184928797468355,6.184928797468355
_1cpqpmytm,/audioFolder9//film-score-emotion-survey/audioFolder9/tilikums_theme_jeff_beal_blackfish_sample_1.mp3,tilikumsthemejeffbealblackfishsample1mp3.mp3,All the clip is really tense. I feel the first part made me feel active and had a mysterious aura. The second mark was making me feel calmer and the sudden change to marker 3 totally aroused me. The next part is mostly flat for me.,not-sure,-0.319453125,0.2564843749999999,7.146954113924051,2,3,7.146954113924051,6.146954113924051,8.14695411392405
_1cpqpmytm,/audioFolder10//film-score-emotion-survey/audioFolder10/sparkleyournameradwimps_sample_2.mp3,sparkleyournameradwimpssample2mp3.mp3,"All the atmosphere I can get is giggling. The first part was very silly, that was my feeling. I was already feeling happy and a little lonely. Marker second is a point where I not fully expected due to the piano notes, but made me feel cozy, with marker three being the best finally for making me feel delighted, being really calmed at the end.",definitely-familiar,0.6305468750000001,0.3464843749999999,4.440000000000001,0,3,4.440000000000001,3.4400000000000013,5.440000000000001
_1cpqpmytm,/audioFolder10//film-score-emotion-survey/audioFolder10/sparkleyournameradwimps_sample_2.mp3,sparkleyournameradwimpssample2mp3.mp3,"All the atmosphere I can get is giggling. The first part was very silly, that was my feeling. I was already feeling happy and a little lonely. Marker second is a point where I not fully expected due to the piano notes, but made me feel cozy, with marker three being the best finally for making me feel delighted, being really calmed at the end.",definitely-familiar,0.800546875,0.5064843749999999,8.083662974683545,1,3,8.083662974683545,7.083662974683545,9.083662974683545
_1cpqpmytm,/audioFolder10//film-score-emotion-survey/audioFolder10/sparkleyournameradwimps_sample_2.mp3,sparkleyournameradwimpssample2mp3.mp3,"All the atmosphere I can get is giggling. The first part was very silly, that was my feeling. I was already feeling happy and a little lonely. Marker second is a point where I not fully expected due to the piano notes, but made me feel cozy, with marker three being the best finally for making me feel delighted, being really calmed at the end.",definitely-familiar,0.915546875,0.101484375,11.85581487341772,2,3,11.85581487341772,10.85581487341772,12.85581487341772
_1d30ek8wn,/audioFolder1//film-score-emotion-survey/audioFolder1/anna_karenin_overture_dario_marianelli_sample_1.mp3,annakareninoverturedariomarianellisample1mp3.mp3,"I overall felt a tension, but from the marker ahead I felt somehow calm and excited at the same time ",familiar-feeling-not-familiar,0.2749999999999999,0.6259765625,10.675,0,1,10.675,9.675,11.675
_1d30ek8wn,/audioFolder2//film-score-emotion-survey/audioFolder2/childish_gambino__redbone_get_out_sample_1.mp3,childishgambinoredbonegetoutsample1mp3.mp3,For the entire piece of the song I felt a sense of chillness and calm ,familiar-feeling-not-familiar,0.5549999999999999,0.5309765625,,0,1,7.5,6.5,8.5
_1d30ek8wn,/audioFolder3//film-score-emotion-survey/audioFolder3/emile_mosseri__bigcountry_minari_sample_2.mp3,emilemosseribigcountryminarisample2mp3.mp3,The song started and I did not know which emotion was coming out. From the first marker sadness has come through and from the second I felt depressed. ,familiar-feeling-not-familiar,-0.56,-0.5390234375,2.0633616780045365,0,2,2.0633616780045365,1.0633616780045365,3.0633616780045365
_1d30ek8wn,/audioFolder3//film-score-emotion-survey/audioFolder3/emile_mosseri__bigcountry_minari_sample_2.mp3,emilemosseribigcountryminarisample2mp3.mp3,The song started and I did not know which emotion was coming out. From the first marker sadness has come through and from the second I felt depressed. ,familiar-feeling-not-familiar,-0.735,-0.2290234374999999,10.161320861678,1,2,10.161320861678,9.161320861678,11.161320861678
_1d30ek8wn,/audioFolder4//film-score-emotion-survey/audioFolder4/help_me_make_it_through_the_nightkris_kristoffersoncorsage_sample_2.mp3,helpmemakeitthroughthenightkriskristoffersoncorsagesample2mp3.mp3,The song transmits positive feeling to me,familiar-feeling-not-familiar,0.73,0.2209765624999999,3.385184221466364,0,1,3.385184221466364,2.385184221466364,4.385184221466364
_1d30ek8wn,/audioFolder5//film-score-emotion-survey/audioFolder5/mexican_institute_of_sound__jalale_fromcoco_sample_2.mp3,mexicaninstituteofsoundjalalefromcocosample2mp3.mp3,The songs is excitement and full of energy,familiar-feeling-not-familiar,0.5549999999999999,0.3409765624999998,4.801162244897956,0,2,4.801162244897956,3.801162244897956,5.801162244897956
_1d30ek8wn,/audioFolder5//film-score-emotion-survey/audioFolder5/mexican_institute_of_sound__jalale_fromcoco_sample_2.mp3,mexicaninstituteofsoundjalalefromcocosample2mp3.mp3,The songs is excitement and full of energy,familiar-feeling-not-familiar,0.4599999999999999,0.5909765625000001,12.4521373015873,1,2,12.4521373015873,11.4521373015873,13.4521373015873
_1d30ek8wn,/audioFolder6//film-score-emotion-survey/audioFolder6/mia__sebastians_theme_la_la_land_justin_hurwitz_sample_1.mp3,miasebastiansthemelalalandjustinhurwitzsample1mp3.mp3,"I felt tension for the entire songs, increasing tension from one marker to another",familiar-feeling-not-familiar,-0.505,0.1159765624999999,4.603356009070296,0,3,4.603356009070296,3.6033560090702963,5.603356009070296
_1d30ek8wn,/audioFolder6//film-score-emotion-survey/audioFolder6/mia__sebastians_theme_la_la_land_justin_hurwitz_sample_1.mp3,miasebastiansthemelalalandjustinhurwitzsample1mp3.mp3,"I felt tension for the entire songs, increasing tension from one marker to another",familiar-feeling-not-familiar,-0.7150000000000001,0.2359765624999998,10.419954648526076,1,3,10.419954648526076,9.419954648526076,11.419954648526076
_1d30ek8wn,/audioFolder6//film-score-emotion-survey/audioFolder6/mia__sebastians_theme_la_la_land_justin_hurwitz_sample_1.mp3,miasebastiansthemelalalandjustinhurwitzsample1mp3.mp3,"I felt tension for the entire songs, increasing tension from one marker to another",familiar-feeling-not-familiar,-0.5800000000000001,0.6659765625,11.06382653061225,2,3,11.06382653061225,10.06382653061225,12.06382653061225
_1d30ek8wn,/audioFolder7//film-score-emotion-survey/audioFolder7/skinny_vegetarian_boy_mychael_danna_life_of_pi_sample_1.mp3,skinnyvegetarianboymychaeldannalifeofpisample1mp3.mp3,I felt calm and relaxed for the entire duration of the piece,familiar-feeling-not-familiar,0.47,-0.5790234375000001,9.47705782312925,0,1,9.47705782312925,8.47705782312925,10.47705782312925
_1d30ek8wn,/audioFolder8//film-score-emotion-survey/audioFolder8/the_ferry__michaelandrews_nosajthing_the_king_of_staten_island_sample_2.mp3,theferrymichaelandrewsnosajthingthekingofstatenislandsample2mp3.mp3,I felt relaxed for the entire piece of the song,definitely-familiar,0.6000000000000001,-0.4790234375,,0,1,7.5,6.5,8.5
_1d30ek8wn,/audioFolder9//film-score-emotion-survey/audioFolder9/the_wings_gustavo_santaolalla_brokeback_mountain_sample_2.mp3,thewingsgustavosantaolallabrokebackmountainsample2mp3.mp3,The song is sad and from the marker I also felt bored,familiar-feeling-not-familiar,-0.5449999999999999,-0.5390234375,6.849886621315193,0,1,6.849886621315193,5.849886621315193,7.849886621315193
_1d30ek8wn,/audioFolder10//film-score-emotion-survey/audioFolder10/youandwhosearmy_radiohead_incendies_sample_1.mp3,youandwhosearmyradioheadincendiessample1mp3.mp3,The song is energic but from the marker I felt some tension,familiar-feeling-not-familiar,-0.475,0.5359765624999999,9.115860770975058,0,1,9.115860770975058,8.115860770975058,10.115860770975058
_1ke6z3ygs,/audioFolder1//film-score-emotion-survey/audioFolder1/arrival_johann_johannsson_arrival_sample_2.mp3,arrivaljohannjohannssonarrivalsample2mp3.mp3,"I started off feeling dread, but the marker indicates a spike of anxiety ",familiar-feeling-not-familiar,-0.7330859375000001,-0.7200585937499999,12.378678419936373,0,1,12.378678419936373,11.378678419936373,13.378678419936373
_265vz9td6,/audioFolder1//film-score-emotion-survey/audioFolder1/bali_girls__michael_stearns_bonnie_jo_hunt_ron_sunsinger_samsara_sample_2.mp3,baligirlsmichaelstearnsbonniejohuntronsunsingersamsarasample2mp3.mp3,I felt quite sad when listening to it.,never-heard-this,-0.3847574584106078,-0.2011192472591636,7.101333333333333,0,1,7.101333333333333,6.101333333333333,8.101333333333333
_265vz9td6,/audioFolder2//film-score-emotion-survey/audioFolder2/conciliation_ii_parasite_jung_jaeil_sample_1.mp3,conciliationiiparasitejungjaeilsample1mp3.mp3,I felt uplifted and it made me feel happy.,never-heard-this,0.1602530200013001,0.1729649038052185,,0,3,3.75,2.75,4.75
_265vz9td6,/audioFolder2//film-score-emotion-survey/audioFolder2/conciliation_ii_parasite_jung_jaeil_sample_1.mp3,conciliationiiparasitejungjaeilsample1mp3.mp3,I felt uplifted and it made me feel happy.,never-heard-this,0.3652569614222929,0.3579684606973341,,1,3,7.5,6.5,8.5
_265vz9td6,/audioFolder2//film-score-emotion-survey/audioFolder2/conciliation_ii_parasite_jung_jaeil_sample_1.mp3,conciliationiiparasitejungjaeilsample1mp3.mp3,I felt uplifted and it made me feel happy.,never-heard-this,0.5502605183144085,0.5429720175894495,,2,3,11.25,10.25,12.25
_265vz9td6,/audioFolder4//film-score-emotion-survey/audioFolder4/john_williams_the_fabelmans_sample_1.mp3,johnwilliamsthefabelmanssample1mp3.mp3,As the music went on I felt more and more a sense of anticipation,never-heard-this,0.3702570575545123,0.5679724982505463,6.152,0,3,6.152,5.152,7.152
_265vz9td6,/audioFolder4//film-score-emotion-survey/audioFolder4/john_williams_the_fabelmans_sample_1.mp3,johnwilliamsthefabelmanssample1mp3.mp3,As the music went on I felt more and more a sense of anticipation,never-heard-this,0.3752571536867317,0.652974132498275,7.901333333333334,1,3,7.901333333333334,6.901333333333334,8.901333333333334
_265vz9td6,/audioFolder4//film-score-emotion-survey/audioFolder4/john_williams_the_fabelmans_sample_1.mp3,johnwilliamsthefabelmanssample1mp3.mp3,As the music went on I felt more and more a sense of anticipation,never-heard-this,0.3602568652900737,0.742975862878223,10.0,2,3,10.0,9.0,11.0
_265vz9td6,/audioFolder5//film-score-emotion-survey/audioFolder5/love_theme_from_the_midwife_pessi_levanto_sample_2.mp3,lovethemefromthemidwifepessilevantosample2mp3.mp3,I found the music made me feel sad and with a sort of sense that something bad was going to happen.,never-heard-this,-0.3747572661461692,-0.161118478201409,3.4480000000000004,0,4,3.4480000000000004,2.4480000000000004,4.448
_265vz9td6,/audioFolder5//film-score-emotion-survey/audioFolder5/love_theme_from_the_midwife_pessi_levanto_sample_2.mp3,lovethemefromthemidwifepessilevantosample2mp3.mp3,I found the music made me feel sad and with a sort of sense that something bad was going to happen.,never-heard-this,-0.44475861199724,-0.1811188627302862,6.08,1,4,6.08,5.08,7.08
_265vz9td6,/audioFolder5//film-score-emotion-survey/audioFolder5/love_theme_from_the_midwife_pessi_levanto_sample_2.mp3,lovethemefromthemidwifepessilevantosample2mp3.mp3,I found the music made me feel sad and with a sort of sense that something bad was going to happen.,never-heard-this,-0.5247601501127493,-0.191119054994725,8.728,2,4,8.728,7.728,9.728
_265vz9td6,/audioFolder5//film-score-emotion-survey/audioFolder5/love_theme_from_the_midwife_pessi_levanto_sample_2.mp3,lovethemefromthemidwifepessilevantosample2mp3.mp3,I found the music made me feel sad and with a sort of sense that something bad was going to happen.,never-heard-this,-0.5997615920960395,-0.191119054994725,11.768,3,4,11.768,10.768,12.768
_265vz9td6,/audioFolder6//film-score-emotion-survey/audioFolder6/mr_moustafa_the_grand_budapest_hotel_alexandre_desplat_sample_2.mp3,mrmoustafathegrandbudapesthotelalexandredesplatsample2mp3.mp3,Feeling of happiness and fun which increased as the music went on,never-heard-this,0.2802553271745642,0.3679686529617725,1.8106666666666664,0,4,1.8106666666666664,0.8106666666666664,2.810666666666666
_265vz9td6,/audioFolder6//film-score-emotion-survey/audioFolder6/mr_moustafa_the_grand_budapest_hotel_alexandre_desplat_sample_2.mp3,mrmoustafathegrandbudapesthotelalexandredesplatsample2mp3.mp3,Feeling of happiness and fun which increased as the music went on,never-heard-this,0.3652569614222929,0.5379719214572303,3.9093333333333335,1,4,3.9093333333333335,2.9093333333333335,4.9093333333333335
_265vz9td6,/audioFolder6//film-score-emotion-survey/audioFolder6/mr_moustafa_the_grand_budapest_hotel_alexandre_desplat_sample_2.mp3,mrmoustafathegrandbudapesthotelalexandredesplatsample2mp3.mp3,Feeling of happiness and fun which increased as the music went on,never-heard-this,0.4752590763311184,0.5479721137216689,5.450666666666666,2,4,5.450666666666666,4.450666666666666,6.450666666666666
_265vz9td6,/audioFolder6//film-score-emotion-survey/audioFolder6/mr_moustafa_the_grand_budapest_hotel_alexandre_desplat_sample_2.mp3,mrmoustafathegrandbudapesthotelalexandredesplatsample2mp3.mp3,Feeling of happiness and fun which increased as the music went on,never-heard-this,0.5902612873721633,0.5479721137216689,13.930666666666667,3,4,13.930666666666667,12.930666666666667,14.930666666666667
_265vz9td6,/audioFolder7//film-score-emotion-survey/audioFolder7/real_gone_kid__deacon_blue_aftersun_sample_2.mp3,realgonekiddeaconblueaftersunsample2mp3.mp3,"First marker was when I realised that I recognised the music and it just got better and I felt excited from then on,",familiar,0.645262344826576,0.5379719214572303,2.4506666666666668,0,2,2.4506666666666668,1.4506666666666668,3.4506666666666668
_265vz9td6,/audioFolder7//film-score-emotion-survey/audioFolder7/real_gone_kid__deacon_blue_aftersun_sample_2.mp3,realgonekiddeaconblueaftersunsample2mp3.mp3,"First marker was when I realised that I recognised the music and it just got better and I felt excited from then on,",familiar,0.720263786809866,0.5329718253250109,5.461333333333334,1,2,5.461333333333334,4.461333333333334,6.461333333333334
_265vz9td6,/audioFolder8//film-score-emotion-survey/audioFolder8/the_hungry_ghost__aaron_cupples_island_of_the_hungry_ghosts_sample_2.mp3,thehungryghostaaroncupplesislandofthehungryghostssample2mp3.mp3,I felt really quite distressed by this piece of music.,never-heard-this,-0.7447643799304002,0.5423565806471498,5.189333333333334,0,1,5.189333333333334,4.189333333333334,6.189333333333334
_265vz9td6,/audioFolder9//film-score-emotion-survey/audioFolder9/the_kings_choice_johan_soderqvist_the_kings_choice_sample_2.mp3,thekingschoicejohansoderqvistthekingschoicesample2mp3.mp3,Mounting tension in this one.,never-heard-this,-0.3597569777495112,0.5529722098538881,,0,2,5.0,4.0,6.0
_265vz9td6,/audioFolder9//film-score-emotion-survey/audioFolder9/the_kings_choice_johan_soderqvist_the_kings_choice_sample_2.mp3,thekingschoicejohansoderqvistthekingschoicesample2mp3.mp3,Mounting tension in this one.,never-heard-this,-0.3797573622783885,0.727975574481565,,1,2,10.0,9.0,11.0
_265vz9td6,/audioFolder10//film-score-emotion-survey/audioFolder10/greenbooksoundtracksolongloversislandthebluejays_sample_2.mp3,greenbooksoundtracksolongloversislandthebluejayssample2mp3.mp3,The music made me feel happy. The second marker is when i realised that I recognised the song.,familiar,0.7302639790743046,0.2079655767307537,2.168,0,3,2.168,1.1680000000000001,3.168
_265vz9td6,/audioFolder10//film-score-emotion-survey/audioFolder10/greenbooksoundtracksolongloversislandthebluejays_sample_2.mp3,greenbooksoundtracksolongloversislandthebluejayssample2mp3.mp3,The music made me feel happy. The second marker is when i realised that I recognised the song.,familiar,0.7252638829420854,0.5379719214572303,5.48,1,3,5.48,4.48,6.48
_265vz9td6,/audioFolder10//film-score-emotion-survey/audioFolder10/greenbooksoundtracksolongloversislandthebluejays_sample_2.mp3,greenbooksoundtracksolongloversislandthebluejayssample2mp3.mp3,The music made me feel happy. The second marker is when i realised that I recognised the song.,familiar,0.7302639790743046,0.1779649999374377,10.16,2,3,10.16,9.16,11.16
_33t5p3vux,/audioFolder1//film-score-emotion-survey/audioFolder1/arrival_johann_johannsson_arrival_sample_1.mp3,arrivaljohannjohannssonarrivalsample1mp3.mp3,The first marker was where I started to feel uneasy and uncomfortable and this increased where the second and third marker is ,not-sure,0.0,0.0,12.427916828562967,0,3,12.427916828562967,11.427916828562967,13.427916828562967
_33t5p3vux,/audioFolder1//film-score-emotion-survey/audioFolder1/arrival_johann_johannsson_arrival_sample_1.mp3,arrivaljohannjohannssonarrivalsample1mp3.mp3,The first marker was where I started to feel uneasy and uncomfortable and this increased where the second and third marker is ,not-sure,0.0,0.0,13.129250161896293,1,3,13.129250161896293,12.129250161896293,14.129250161896293
_33t5p3vux,/audioFolder1//film-score-emotion-survey/audioFolder1/arrival_johann_johannsson_arrival_sample_1.mp3,arrivaljohannjohannssonarrivalsample1mp3.mp3,The first marker was where I started to feel uneasy and uncomfortable and this increased where the second and third marker is ,not-sure,-0.7441667175292969,0.5253125000000001,14.038583495229627,2,3,14.038583495229627,13.038583495229627,15.0
_33t5p3vux,/audioFolder2//film-score-emotion-survey/audioFolder2/childish_gambino__redbone_get_out_sample_2.mp3,childishgambinoredbonegetoutsample2mp3.mp3,"The first marker was where I felt the music build and I got existed by it, which carried on for most of the except. The second marker was where it started to build in interest with the addition of the backup singing behind the main voice",familiar-feeling-not-familiar,0.0,0.0,4.261333333333333,0,2,4.261333333333333,3.261333333333333,5.261333333333333
_33t5p3vux,/audioFolder2//film-score-emotion-survey/audioFolder2/childish_gambino__redbone_get_out_sample_2.mp3,childishgambinoredbonegetoutsample2mp3.mp3,"The first marker was where I felt the music build and I got existed by it, which carried on for most of the except. The second marker was where it started to build in interest with the addition of the backup singing behind the main voice",familiar-feeling-not-familiar,0.7208332824707031,0.5619791793823241,14.021333333333336,1,2,14.021333333333336,13.021333333333336,15.0
_33t5p3vux,/audioFolder3//film-score-emotion-survey/audioFolder3/guleds_decision_andre_matthias_the_gravediggers_wife_sample_2.mp3,guledsdecisionandrematthiasthegravediggerswifesample2mp3.mp3,The first and second markers were where the music made me more uncomfortable (this was either the addition of a male voice or an instrument?). The third marker was where I felt the most uncomfortable (the high pitched instrument).,never-heard-this,0.0,0.0,3.9893333333333327,0,3,3.9893333333333327,2.9893333333333327,4.989333333333333
_33t5p3vux,/audioFolder3//film-score-emotion-survey/audioFolder3/guleds_decision_andre_matthias_the_gravediggers_wife_sample_2.mp3,guledsdecisionandrematthiasthegravediggerswifesample2mp3.mp3,The first and second markers were where the music made me more uncomfortable (this was either the addition of a male voice or an instrument?). The third marker was where I felt the most uncomfortable (the high pitched instrument).,never-heard-this,0.0,0.0,9.989333333333333,1,3,9.989333333333333,8.989333333333333,10.989333333333333
_33t5p3vux,/audioFolder3//film-score-emotion-survey/audioFolder3/guleds_decision_andre_matthias_the_gravediggers_wife_sample_2.mp3,guledsdecisionandrematthiasthegravediggerswifesample2mp3.mp3,The first and second markers were where the music made me more uncomfortable (this was either the addition of a male voice or an instrument?). The third marker was where I felt the most uncomfortable (the high pitched instrument).,never-heard-this,-0.724166717529297,0.1803124999999998,14.27555202723389,2,3,14.27555202723389,13.27555202723389,15.0
_3g7glzy1o,/audioFolder1//film-score-emotion-survey/audioFolder1/A_Story_About_Letters_Alfonso_G._Aguilar_Klaus_sample_1.mp3,astoryaboutlettersalfonsogaguilarklaussample1mp3.mp3,"Only felt 1 mood change, which evoked feelings of exploration and inquisitiveness.",familiar-feeling-not-familiar,0.0,0.0,15.0,0,4,15.0,14.0,15.0
_3g7glzy1o,/audioFolder1//film-score-emotion-survey/audioFolder1/A_Story_About_Letters_Alfonso_G._Aguilar_Klaus_sample_1.mp3,astoryaboutlettersalfonsogaguilarklaussample1mp3.mp3,"Only felt 1 mood change, which evoked feelings of exploration and inquisitiveness.",familiar-feeling-not-familiar,0.0,0.0,15.0,1,4,15.0,14.0,15.0
_3g7glzy1o,/audioFolder1//film-score-emotion-survey/audioFolder1/A_Story_About_Letters_Alfonso_G._Aguilar_Klaus_sample_1.mp3,astoryaboutlettersalfonsogaguilarklaussample1mp3.mp3,"Only felt 1 mood change, which evoked feelings of exploration and inquisitiveness.",familiar-feeling-not-familiar,0.0,0.0,15.0,2,4,15.0,14.0,15.0
_3g7glzy1o,/audioFolder1//film-score-emotion-survey/audioFolder1/A_Story_About_Letters_Alfonso_G._Aguilar_Klaus_sample_1.mp3,astoryaboutlettersalfonsogaguilarklaussample1mp3.mp3,"Only felt 1 mood change, which evoked feelings of exploration and inquisitiveness.",familiar-feeling-not-familiar,0.2673046875,0.2675,7.234709824577584,3,4,7.234709824577584,6.234709824577584,8.234709824577584
_3g7glzy1o,/audioFolder2//film-score-emotion-survey/audioFolder2/Childish_Gambino_-_Redbone_Get_Out_sample_2.mp3,childishgambinoredbonegetoutsample2mp3.mp3,"The music is sullen and then explodes into life - while the transition is that to one of high energy, I get the sense the emotions involved are negative (and somewhat desperate). The second dot is an outpouring of these emotions.",definitely-familiar,0.0,0.0,15.0,0,4,15.0,14.0,15.0
_3g7glzy1o,/audioFolder2//film-score-emotion-survey/audioFolder2/Childish_Gambino_-_Redbone_Get_Out_sample_2.mp3,childishgambinoredbonegetoutsample2mp3.mp3,"The music is sullen and then explodes into life - while the transition is that to one of high energy, I get the sense the emotions involved are negative (and somewhat desperate). The second dot is an outpouring of these emotions.",definitely-familiar,0.0,0.0,15.0,1,4,15.0,14.0,15.0
_3g7glzy1o,/audioFolder2//film-score-emotion-survey/audioFolder2/Childish_Gambino_-_Redbone_Get_Out_sample_2.mp3,childishgambinoredbonegetoutsample2mp3.mp3,"The music is sullen and then explodes into life - while the transition is that to one of high energy, I get the sense the emotions involved are negative (and somewhat desperate). The second dot is an outpouring of these emotions.",definitely-familiar,0.0,0.0,15.0,2,4,15.0,14.0,15.0
_3g7glzy1o,/audioFolder2//film-score-emotion-survey/audioFolder2/Childish_Gambino_-_Redbone_Get_Out_sample_2.mp3,childishgambinoredbonegetoutsample2mp3.mp3,"The music is sullen and then explodes into life - while the transition is that to one of high energy, I get the sense the emotions involved are negative (and somewhat desperate). The second dot is an outpouring of these emotions.",definitely-familiar,-0.5526953125,0.5375000000000001,1.3792817064515095,3,4,1.3792817064515095,0.3792817064515095,2.3792817064515095
_3g7glzy1o,/audioFolder3//film-score-emotion-survey/audioFolder3/Everything_Everywhere_All_At_Once__In_Another_Life_-_Son_Lux_sample_2.mp3,everythingeverywhereallatonceinanotherlifesonluxsample2mp3.mp3,"The music evokes images of someone in a reflective mood in the wake of a challenging life-event - on the first dot, I get the impression of someone taking a deep breath and surveying the aftermath of the situation. The second dot is the person in questions realising everything is going to be ok. ",never-heard-this,0.0,0.0,8.268243503789492,0,3,8.268243503789492,7.268243503789492,9.268243503789492
_3g7glzy1o,/audioFolder3//film-score-emotion-survey/audioFolder3/Everything_Everywhere_All_At_Once__In_Another_Life_-_Son_Lux_sample_2.mp3,everythingeverywhereallatonceinanotherlifesonluxsample2mp3.mp3,"The music evokes images of someone in a reflective mood in the wake of a challenging life-event - on the first dot, I get the impression of someone taking a deep breath and surveying the aftermath of the situation. The second dot is the person in questions realising everything is going to be ok. ",never-heard-this,0.3623046875,-0.5525,15.0,1,3,15.0,14.0,15.0
_3g7glzy1o,/audioFolder3//film-score-emotion-survey/audioFolder3/Everything_Everywhere_All_At_Once__In_Another_Life_-_Son_Lux_sample_2.mp3,everythingeverywhereallatonceinanotherlifesonluxsample2mp3.mp3,"The music evokes images of someone in a reflective mood in the wake of a challenging life-event - on the first dot, I get the impression of someone taking a deep breath and surveying the aftermath of the situation. The second dot is the person in questions realising everything is going to be ok. ",never-heard-this,-0.0026953124999999,-0.5525,11.98845020469244,2,3,11.98845020469244,10.98845020469244,12.98845020469244
_3g7glzy1o,/audioFolder4//film-score-emotion-survey/audioFolder4/Jim_Crow_The_Help_Thomas_Newman_sample_2.mp3,jimcrowthehelpthomasnewmansample2mp3.mp3,"I get the impression of a nervous, tense atmosphere with this one - there are no obvious switches in mood, but the tense atmosphere persists throughout the excerpt. ",never-heard-this,-0.1876953125,0.5425,1.045333333333339,0,1,1.045333333333339,0.045333333333339,2.045333333333339
_3g7glzy1o,/audioFolder5//film-score-emotion-survey/audioFolder5/La_Puntura_Della_Morte_Ennio_Morricone__The_Hateful_Eight_sample_2.mp3,lapunturadellamorteenniomorriconethehatefuleightsample2mp3.mp3,"Initially, I felt quite relaxed (I pictured someone meditating). However, as the music continued to build, the images transitioned from one of relaxation to a much more tense situation. After listening again, I definitely get the impression of tension before a potentially catastrophic event (such as a battle). ",never-heard-this,0.5423046874999999,-0.5375000000000001,3.468504578386321,0,1,3.468504578386321,2.468504578386321,4.468504578386321
